id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
253304,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,1,"""Tesfa News,2017-09-15,Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia""",Tesfa News,2017-09-15,"Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia",Local residents,2,Gursum woreda,Oromiya state,East Hararghe zone,9.301009,42.441295,POINT (42.441295 9.301009),143005,Ethiopia,530,ETH,Africa,1,5,2017-03-01,2017-09-14,0,0,1,0,1,1,1
253305,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,1,"""Tesfa News,2017-09-15,Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia""",Tesfa News,2017-09-15,"Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia",Local residents,2,Mieso woreda,Oromiya state,West Hararghe zone,9.166666,40.666666,POINT (40.666666 9.166666),143002,Ethiopia,530,ETH,Africa,1,5,2017-03-01,2017-09-14,0,0,1,0,1,1,1
253257,2017,0,2017,2017,2,4742,Borana - Garre,5352,Borana - Garre,591,,Borana,1079,,Garre,1,"""The Guardian,2017-05-16,Uneasy peace and simmering conflict: the Ethiopian town where three flags fly""",The Guardian,2017-05-16,Uneasy peace and simmering conflict: the Ethiopian town where three flags fly,,2,Moyale town,Oromiya state,Borana zone,3.536615,39.0531,POINT (39.053100 3.536615),135079,Ethiopia,530,ETH,Africa,1,4,2017-04-01,2017-04-30,1,1,0,0,2,2,2
241254,2017,0,2017,2017,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,1,"""Africa Research Bulletin Volume 54 Issue 6,2017-07-18,Ethiopia - Political Prisoners""",Africa Research Bulletin Volume 54 Issue 6,2017-07-18,Ethiopia - Political Prisoners,,2,Hamero woreda,Somali state,Fiq zone,7.583333,42.333333,POINT (42.333333 7.583333),140845,Ethiopia,530,ETH,Africa,1,2,2017-06-01,2017-06-03,0,0,0,0,0,0,10
241797,2017,0,2017,2017,2,4598,Burji - Guji,5208,Burji - Guji,592,,Burji,613,,Guji,1,"""BBC Monitoring Africa,2017-09-26,Ethiopian opposition says over 400 dead in border conflict""",BBC Monitoring Africa,2017-09-26,Ethiopian opposition says over 400 dead in border conflict,Ethiopian Social Democratic Party,4,Oromiya state,Oromiya state,,8.0,39.0,POINT (39.000000 8.000000),141559,Ethiopia,530,ETH,Africa,1,1,2017-09-13,2017-09-13,0,0,0,11,11,11,11
241807,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),1,"""The Indian Ocean Newsletter,2017-09-08,The conflict between Oromos and Somalis ratchets up a notch""",The Indian Ocean Newsletter,2017-09-08,The conflict between Oromos and Somalis ratchets up a notch,,3,Borana zone,Oromiya state,Borana zone,4.883333,38.083333,POINT (38.083333 4.883333),136517,Ethiopia,530,ETH,Africa,1,1,2017-08-19,2017-08-19,1,0,0,0,1,1,1
241808,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),1,"""The Indian Ocean Newsletter,2017-09-08,The conflict between Oromos and Somalis ratchets up a notch""",The Indian Ocean Newsletter,2017-09-08,The conflict between Oromos and Somalis ratchets up a notch,IONL,3,Borana zone,Oromiya state,Borana zone,4.883333,38.083333,POINT (38.083333 4.883333),136517,Ethiopia,530,ETH,Africa,2,4,2017-08-19,2017-09-08,6,6,0,0,12,12,12
253213,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""Tesfa News,2017-09-15,Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia"";""Tesfa News,2017-09-01,Conflict in Eastern Ethiopia Leaves Dozens Dead""",Tesfa News;Tesfa News,2017-09-15;2017-09-01,"Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia;Conflict in Eastern Ethiopia Leaves Dozens Dead",,1,Chinaksen town,Somali state,Jijiga zone,9.507955,42.607966,POINT (42.607966 9.507955),143726,Ethiopia,530,ETH,Africa,1,4,2017-08-20,2017-08-27,0,0,4,0,4,4,3
253214,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""Tesfa News,2017-09-15,Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia"";""Tesfa News,2017-09-01,Conflict in Eastern Ethiopia Leaves Dozens Dead""",Tesfa News;Tesfa News,2017-09-15;2017-09-01,"Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia;Conflict in Eastern Ethiopia Leaves Dozens Dead",,2,Chinaksen town,Somali state,Jijiga zone,9.507955,42.607966,POINT (42.607966 9.507955),143726,Ethiopia,530,ETH,Africa,1,4,2017-08-20,2017-08-27,0,0,3,0,3,3,4
241774,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,5,"""AllAfrica,2017-09-18,Rising Death Toll, Displacement and Protests in East, South and South East Ethiopia. What Lies Beneath?"";""Agence France Presse,2017-09-25,'Hundreds' dead in Ethiopia ethnic clashes"";""Agence France Presse,2017-11-26,Ethiopia arrests 100 suspects over ethnic clashes"";""Horn Affair / IRIN,2017-11-09,Oromia-Somali conflict | Ethnic violence displaces hundreds of thousands of Ethiopians"";""Tesfa News,2017-09-15,Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia""",AllAfrica;Agence France Presse;Agence France Presse;Horn Affair / IRIN;Tesfa News,2017-09-18;2017-09-25;2017-11-26;2017-11-09;2017-09-15,"Rising Death Toll, Displacement and Protests in East, South and South East Ethiopia. What Lies Beneath?;'Hundreds' dead in Ethiopia ethnic clashes;Ethiopia arrests 100 suspects over ethnic clashes;Oromia-Somali conflict | Ethnic violence displaces hundreds of thousands of Ethiopians;Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia",Govt spokesperson; locals,1,Bombas town,Oromiya state,East Hararghe zone,9.2175,42.46333,POINT (42.463330 9.217500),143005,Ethiopia,530,ETH,Africa,1,1,2017-09-11,2017-09-11,0,0,1,0,1,1,1
247574,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,1,"""AllAfrica,2017-11-24,Ethnic Violence in Ethiopia Amid Shadowy Politics""",AllAfrica,2017-11-24,Ethnic Violence in Ethiopia Amid Shadowy Politics,victim's wife,2,Jijiga town,Somali state,Jijiga zone,9.35,42.8,POINT (42.800000 9.350000),143006,Ethiopia,530,ETH,Africa,1,1,2017-09-20,2017-09-20,0,0,1,0,1,1,1
242077,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),1,"""Africa Confidential,2017-09-22,Ethiopia: Clashes in the East""",Africa Confidential,2017-09-22,Ethiopia: Clashes in the East,,1,Jijiga town,Somali state,Jijiga zone,9.35,42.8,POINT (42.800000 9.350000),143006,Ethiopia,530,ETH,Africa,2,4,2017-09-11,2017-09-20,20,0,0,0,20,20,20
247590,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),3,"""BBC Monitoring Africa,2017-11-27,Ethiopia accuses regional state of not arresting suspects"";""Capital FM,2017-09-26,‘Hundreds’ dead in Ethiopia ethnic clashes"";"" Crisiswatch,2017-09-30,Crisiswatch - Ethiopia - september 2017""",BBC Monitoring Africa;Capital FM; Crisiswatch,2017-11-27;2017-09-26;2017-09-30,Ethiopia accuses regional state of not arresting suspects;‘Hundreds’ dead in Ethiopia ethnic clashes;Crisiswatch - Ethiopia - september 2017,Minister of Government Communication Affairs Office Dr Negeri Lencho ,5,Oromiya - Somali border,Oromiya state,,7.92601,42.124925,POINT (42.124925 7.926010),140845,Ethiopia,530,ETH,Africa,2,4,2017-09-11,2017-09-26,0,0,0,79,79,79,65
253212,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),5,"""VOA,2017-09-18,Ethiopia's Regional Tensions Spill Over, Leaving at Least 18 Dead"";""Africa Confidential,2017-09-22,Ethiopia: Clashes in the East"";""BMI Industry, Country Risk & Financial Markets Daily News Analysis,2017-12-04,Conflict Risk Analysis - Ethiopia - Q1 2018"";""AllAfrica,2017-11-24,Ethnic Violence in Ethiopia Amid Shadowy Politics"";""AllAfrica,2018-02-12,Ethnic Violence in Ethiopia Stoked By Social Media From U.S.""","VOA;Africa Confidential;BMI Industry, Country Risk & Financial Markets Daily News Analysis;AllAfrica;AllAfrica",2017-09-18;2017-09-22;2017-12-04;2017-11-24;2018-02-12,"Ethiopia's Regional Tensions Spill Over, Leaving at Least 18 Dead;Ethiopia: Clashes in the East;Conflict Risk Analysis - Ethiopia - Q1 2018;Ethnic Violence in Ethiopia Amid Shadowy Politics;Ethnic Violence in Ethiopia Stoked By Social Media From U.S.","Addisu Arega, the head of the Oromia region's communications bureau, Idris Ismail, a spokesman for the Somali regional government; AC",1,Awaday town,Oromiya state,East Hararghe zone,9.35773,42.04582,POINT (42.045820 9.357730),143005,Ethiopia,530,ETH,Africa,1,1,2017-09-15,2017-09-15,6,30,0,0,18,36,50
269004,2018,1,2018,2018,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),1,"""BBC Monitoring Africa,2018-10-09,Six killed and 15 injured in Ethiopia clashes""",BBC Monitoring Africa,2018-10-09,Six killed and 15 injured in Ethiopia clashes,Ethiopia Live ,1,Chinaksen town,Somali state,Jijiga zone,9.507955,42.607966,POINT (42.607966 9.507955),143726,Ethiopia,530,ETH,Africa,1,1,2018-10-09,2018-10-09,0,0,0,1,1,1,1
244951,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""BBC Monitoring Africa,2017-10-12,Ethiopia's Oromiya urges residents 'to protect themselves'"";""Tesfa News,2017-10-11,Protests Flare Up Again in Oromia, Scores Killed""",BBC Monitoring Africa;Tesfa News,2017-10-12;2017-10-11,"Ethiopia's Oromiya urges residents 'to protect themselves';Protests Flare Up Again in Oromia, Scores Killed",The Reporter,1,Boke Tiku town,Oromiya state,West Hararghe zone,8.733333,40.65,POINT (40.650000 8.733333),142282,Ethiopia,530,ETH,Africa,1,2,2017-10-10,2017-10-12,0,0,0,0,0,0,3
244948,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,4,"""BBC Monitoring Africa,2017-10-12,Ethiopia's Oromiya urges residents 'to protect themselves'"";""AllAfrica,2017-10-13,Government Forces Kill 4 in Oromia Region"";""VOA,2017-10-12,Government Forces Kill 4 in Ethiopia's Oromia Region"";""Tesfa News,2017-10-11,Protests Flare Up Again in Oromia, Scores Killed""",BBC Monitoring Africa;AllAfrica;VOA;Tesfa News,2017-10-12;2017-10-13;2017-10-12;2017-10-11,"Ethiopia's Oromiya urges residents 'to protect themselves';Government Forces Kill 4 in Oromia Region;Government Forces Kill 4 in Ethiopia's Oromia Region;Protests Flare Up Again in Oromia, Scores Killed","The Reporter, Addisu Arega, head of the regional government's communications affairs bureau; witnesses",1,Shashamene town,Oromiya state,West Arsi zone,7.2,38.6,POINT (38.600000 7.200000),140118,Ethiopia,530,ETH,Africa,1,1,2017-10-11,2017-10-11,0,0,3,0,3,3,5
244957,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""AllAfrica,2017-10-13,Government Forces Kill 4 in Oromia Region"";""Africa News with VOA AFRICA,2017-10-13,Ethiopia government forces kill 4 in Oromia region""",AllAfrica;Africa News with VOA AFRICA,2017-10-13;2017-10-13,Government Forces Kill 4 in Oromia Region;Ethiopia government forces kill 4 in Oromia region,Residents,1,Soda village,Oromiya state,Borana zone,4.2,38.4,POINT (38.400000 4.200000),135797,Ethiopia,530,ETH,Africa,1,1,2017-10-12,2017-10-12,0,0,4,0,4,4,4
244961,2017,0,2017,2017,2,4739,Amhara - Oromo,5349,Amhara - Oromo,916,,Amhara,664,,Oromo,4,"""Reuters News,2017-10-22,Eleven killed in clashes in Ethiopia's Oromiya region, official says"";""AllAfrica,2017-10-22,Several People Killed in Another Communal Violence in Western Ethiopia
CR 	Addis Standard"";""BBC Monitoring Africa,2017-10-24,Ethiopian minister says 14 killed in Oromiya clashes"";""BBC Monitoring Africa,2017-10-29,Thirty dead within one week of clashes in Ethiopia""",Reuters News;AllAfrica;BBC Monitoring Africa;BBC Monitoring Africa,2017-10-22;2017-10-22;2017-10-24;2017-10-29,"Eleven killed in clashes in Ethiopia's Oromiya region, official says;Several People Killed in Another Communal Violence in Western Ethiopia
CR 	Addis Standard;Ethiopian minister says 14 killed in Oromiya clashes;Thirty dead within one week of clashes in Ethiopia","spokesman Addisu Arega Kitessa, Communication Minister Negeri Lencho",2,Chora woreda,Oromiya state,Ilubabor zone,8.368538,36.147902,POINT (36.147902 8.368538),141553,Ethiopia,530,ETH,Africa,1,2,2017-10-20,2017-10-22,2,4,0,0,5,6,10
253211,2017,0,2017,2017,2,4739,Amhara - Oromo,5349,Amhara - Oromo,916,,Amhara,664,,Oromo,4,"""Reuters News,2017-10-22,Eleven killed in clashes in Ethiopia's Oromiya region, official says"";""AllAfrica,2017-10-22,Several People Killed in Another Communal Violence in Western Ethiopia
CR 	Addis Standard"";""BBC Monitoring Africa,2017-10-24,Ethiopian minister says 14 killed in Oromiya clashes"";""BBC Monitoring Africa,2017-10-29,Thirty dead within one week of clashes in Ethiopia""",Reuters News;AllAfrica;BBC Monitoring Africa;BBC Monitoring Africa,2017-10-22;2017-10-22;2017-10-24;2017-10-29,"Eleven killed in clashes in Ethiopia's Oromiya region, official says;Several People Killed in Another Communal Violence in Western Ethiopia
CR 	Addis Standard;Ethiopian minister says 14 killed in Oromiya clashes;Thirty dead within one week of clashes in Ethiopia","spokesman Addisu Arega Kitessa, Communication Minister Negeri Lencho",2,Dega woreda,Oromiya state,Ilubabor zone,8.605372,36.10482,POINT (36.104820 8.605372),142273,Ethiopia,530,ETH,Africa,1,2,2017-10-20,2017-10-22,1,4,0,0,6,5,10
244969,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,4,"""Reuters News,2017-10-26,At least five killed as police fire at protest in Ethiopia"";""AllAfrica,2017-10-27,10 Dead After Security Forces Fire on Protesters"";""Xinhua News Agency,2017-10-27,Eight killed in renewed protests in Ethiopia's Oromia regional state"";""ECADF Ethiopian News & Views,2017-10-29,“FINISH HIM OFF”: Horrifying audio of Ethiopian security forces killing unarmed protesters in Ambo “FINISH HIM OFF”: Horrifying audio of Ethiopian security forces killing unarmed protesters in Ambo""",Reuters News;AllAfrica;Xinhua News Agency;ECADF Ethiopian News & Views,2017-10-26;2017-10-27;2017-10-27;2017-10-29,At least five killed as police fire at protest in Ethiopia;10 Dead After Security Forces Fire on Protesters;Eight killed in renewed protests in Ethiopia's Oromia regional state;“FINISH HIM OFF”: Horrifying audio of Ethiopian security forces killing unarmed protesters in Ambo “FINISH HIM OFF”: Horrifying audio of Ethiopian security forces killing unarmed protesters in Ambo,"Witnesses, regional official",1,Ambo town,Oromiya state,West Shewa zone,8.98333,37.85,POINT (37.850000 8.983330),142276,Ethiopia,530,ETH,Africa,1,1,2017-10-26,2017-10-26,0,0,1,0,1,1,11
247589,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),2,"""BBC Monitoring Africa,2017-11-27,Ethiopia accuses regional state of not arresting suspects"";""AllAfrica,2017-11-28,More Than 20 People Killed in Ethiopia Clashes
CR 	allAfrica.com""",BBC Monitoring Africa;AllAfrica,2017-11-27;2017-11-28,"Ethiopia accuses regional state of not arresting suspects;More Than 20 People Killed in Ethiopia Clashes
CR 	allAfrica.com",Minister of Government Communication Affairs Office Dr Negeri Lencho ,5,Oromiya - Somali border,Oromiya state,,7.92601,42.124925,POINT (42.124925 7.926010),140845,Ethiopia,530,ETH,Africa,2,3,2017-11-20,2017-11-26,0,0,0,21,21,21,21
249825,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,6,"""AllAfrica,2017-12-12,Number of Civilians Killed By Security Forces in Chelenko Climbs to Fifteen, Several Wounded - Two Students Killed in Wolega Unv.
CR 	Addis Standard"";""Agence France Presse,2017-12-13,US condemns deadly Ethiopia clashes"";""BBC Monitoring Africa,2017-12-13,Programme summary of Ethiopian EBC TV news 1700 gmt 13 Dec 17"";""Reuters News,2017-12-18,At least 61 dead after days of violence in Ethiopia's Oromiya region"";""Xinhua News Agency,2017-12-18,Ethiopian PM expresses sorrow over deaths in clash between Ethiopian Somalis and Oromos"";""ICG,2018-01-01,Crisiswatch - December 2017 - Ethiopia""",AllAfrica;Agence France Presse;BBC Monitoring Africa;Reuters News;Xinhua News Agency;ICG,2017-12-12;2017-12-13;2017-12-13;2017-12-18;2017-12-18;2018-01-01,"Number of Civilians Killed By Security Forces in Chelenko Climbs to Fifteen, Several Wounded - Two Students Killed in Wolega Unv.
CR 	Addis Standard;US condemns deadly Ethiopia clashes;Programme summary of Ethiopian EBC TV news 1700 gmt 13 Dec 17;At least 61 dead after days of violence in Ethiopia's Oromiya region;Ethiopian PM expresses sorrow over deaths in clash between Ethiopian Somalis and Oromos;Crisiswatch - December 2017 - Ethiopia","locals; Addisu Arega Kitessa, Oromia regional spokesman, administrator of East Harerge Zone,",1,Chelenko town,Oromiya state,East Hararghe zone,9.397441,41.560372,POINT (41.560372 9.397441),143004,Ethiopia,530,ETH,Africa,1,2,2017-12-11,2017-12-12,0,0,16,0,16,16,16
253227,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),3,"""Tesfa News,2017-12-18,Ethnic Violence Pushes Ethiopia to the Brink of Security Crisis"";""Reuters News,2017-12-18,At least 61 dead after days of violence in Ethiopia's Oromiya region"";""Xinhua News Agency,2017-12-19,Ethiopia says 78 dead in recent Oromo-Somali conflict""",Tesfa News;Reuters News;Xinhua News Agency,2017-12-18;2017-12-18;2017-12-19,Ethnic Violence Pushes Ethiopia to the Brink of Security Crisis;At least 61 dead after days of violence in Ethiopia's Oromiya region;Ethiopia says 78 dead in recent Oromo-Somali conflict,"Addisu Arega Kitessa, head of the Oromia region communication bureau",2,Hawi Gudina woreda,Oromiya state,West Hararghe zone,8.086706,40.727068,POINT (40.727068 8.086706),141562,Ethiopia,530,ETH,Africa,1,1,2017-12-14,2017-12-14,29,0,0,0,29,29,29
249890,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),5,"""Reuters News,2017-12-18,At least 61 dead after days of violence in Ethiopia's Oromiya region"";""Xinhua News Agency,2017-12-19,Ethiopia says 78 dead in recent Oromo-Somali conflict"";""ICG,2018-01-01,Crisiswatch - December 2017 - Ethiopia"";""Tesfa News,2017-12-18,Ethnic Violence Pushes Ethiopia to the Brink of Security Crisis"";""Horn Affairs,2017-12-20,Mass graves found in Gadulo, says Ethio-Somali president""",Reuters News;Xinhua News Agency;ICG;Tesfa News;Horn Affairs,2017-12-18;2017-12-19;2018-01-01;2017-12-18;2017-12-20,"At least 61 dead after days of violence in Ethiopia's Oromiya region;Ethiopia says 78 dead in recent Oromo-Somali conflict;Crisiswatch - December 2017 - Ethiopia;Ethnic Violence Pushes Ethiopia to the Brink of Security Crisis;Mass graves found in Gadulo, says Ethio-Somali president","regional spokesman Addisu Arega Kitessa; Negeri Lencho, of the Ethiopia Government Communications Affairs Office; Abdi Mohammud, president of Somali region",2,Daro Lebu woreda,Oromiya state,West Hararghe zone,8.427502,40.506093,POINT (40.506093 8.427502),141562,Ethiopia,530,ETH,Africa,1,2,2017-12-15,2017-12-17,0,48,0,0,48,48,48
